# r [Å]	g(r)	ρ(r) [particles/Å³]	n(r)
8.949999999999999289e+00 1.004865980067487952e+00 3.358311761671214923e-02 1.003626761252776731e+02
9.050000000000000711e+00 9.962587459264489187e-01 3.329545959838249580e-02 1.037663235102800172e+02
9.150000000000000355e+00 9.949392897756659249e-01 3.325136272180313074e-02 1.072289043690163481e+02
9.250000000000000000e+00 1.003272614973450105e+00 3.352986656789482683e-02 1.107806548292127076e+02
9.350000000000001421e+00 9.975050336663322526e-01 3.333711115051282009e-02 1.144144174352739185e+02
9.449999999999999289e+00 1.000451497732038897e+00 3.343558343560838753e-02 1.181216819880985156e+02
9.550000000000000711e+00 1.001363563134827883e+00 3.346606511207427664e-02 1.219155132545619864e+02
9.650000000000002132e+00 9.983157035308639626e-01 3.336420413798470153e-02 1.257854193872714461e+02
9.750000000000000000e+00 1.005611997894690246e+00 3.360804990114814317e-02 1.297449717713457460e+02
9.850000000000001421e+00 1.005311974436479794e+00 3.359802296891566814e-02 1.338005350493915557e+02
9.949999999999999289e+00 9.975362404440494268e-01 3.333815409644521471e-02 1.379225086789802504e+02
