Time (ps)	Potential	Kinetic	Total
3840.000000	-236126.453125	37649.488281	-198476.968750
3850.000000	-237720.093750	36994.742188	-200725.343750
3860.000000	-237157.093750	37476.828125	-199680.265625
3870.000000	-236353.375000	37508.156250	-198845.218750
3880.000000	-236691.453125	37273.445312	-199418.000000
3890.000000	-237724.031250	37043.175781	-200680.859375
3900.000000	-236686.937500	37536.945312	-199150.000000
3910.000000	-237257.828125	37603.441406	-199654.390625
3920.000000	-237200.843750	37461.765625	-199739.078125
3930.000000	-236862.031250	37835.437500	-199026.593750
3940.000000	-237453.828125	37632.296875	-199821.531250
3950.000000	-236408.546875	37722.285156	-198686.265625
3960.000000	-236800.406250	37304.437500	-199495.968750
3970.000000	-236988.218750	37557.312500	-199430.906250
3980.000000	-237380.562500	37425.273438	-199955.281250
3990.000000	-237813.734375	37748.957031	-200064.781250
4000.000000	-236102.656250	38015.964844	-198086.687500
4010.000000	-236650.468750	37948.777344	-198701.687500
4020.000000	-237589.421875	37394.695312	-200194.718750
4030.000000	-237475.078125	37654.398438	-199820.687500
4040.000000	-236828.078125	37093.769531	-199734.312500
4050.000000	-236616.359375	37507.343750	-199109.015625
4060.000000	-237266.937500	37209.761719	-200057.171875
4070.000000	-236050.843750	37340.539062	-198710.312500
4080.000000	-236214.093750	36969.437500	-199244.656250
4090.000000	-237327.375000	37514.132812	-199813.250000
4100.000000	-237517.125000	37621.675781	-199895.453125
4110.000000	-237824.687500	37294.687500	-200530.000000
4120.000000	-236210.093750	37226.500000	-198983.593750
4130.000000	-237424.859375	37722.625000	-199702.234375
4140.000000	-237080.140625	37762.761719	-199317.375000
4150.000000	-238066.000000	37051.656250	-201014.343750
4160.000000	-236762.078125	37378.257812	-199383.812500
4170.000000	-237688.515625	36909.308594	-200779.203125
4180.000000	-237069.500000	36877.199219	-200192.296875
4190.000000	-236733.890625	37891.953125	-198841.937500
4200.000000	-237704.828125	37850.695312	-199854.125000
4210.000000	-236950.765625	37256.179688	-199694.593750
4220.000000	-236755.546875	37385.687500	-199369.859375
4230.000000	-236290.046875	37500.738281	-198789.312500
4240.000000	-236894.453125	37165.140625	-199729.312500
4250.000000	-237783.515625	37477.523438	-200306.000000
4260.000000	-237285.765625	37273.363281	-200012.406250
4270.000000	-237095.843750	37434.695312	-199661.156250
4280.000000	-236964.578125	37543.078125	-199421.500000
4290.000000	-237349.109375	37241.312500	-200107.796875
4300.000000	-236774.218750	37902.457031	-198871.765625
4310.000000	-237261.453125	37738.023438	-199523.437500
4320.000000	-236954.921875	36889.531250	-200065.390625
4330.000000	-236620.796875	37265.191406	-199355.609375
4340.000000	-237558.281250	36895.023438	-200663.250000
4350.000000	-236467.984375	37249.187500	-199218.796875
4360.000000	-236683.812500	37944.859375	-198738.953125
4370.000000	-236776.125000	37299.210938	-199476.906250
4380.000000	-237669.265625	37825.835938	-199843.437500
4390.000000	-237463.593750	37305.886719	-200157.703125
4400.000000	-237630.046875	37414.640625	-200215.406250
4410.000000	-236303.656250	37518.875000	-198784.781250
4420.000000	-237535.203125	37574.765625	-199960.437500
4430.000000	-237302.750000	37617.414062	-199685.343750
4440.000000	-237107.468750	37617.242188	-199490.218750
4450.000000	-237009.890625	37829.277344	-199180.609375
4460.000000	-237267.218750	37328.523438	-199938.687500
4470.000000	-236687.109375	37676.449219	-199010.656250
4480.000000	-235966.390625	37176.812500	-198789.578125
4490.000000	-236817.359375	37332.812500	-199484.546875
4500.000000	-236981.265625	37509.941406	-199471.328125
4510.000000	-237504.453125	37787.437500	-199717.015625
4520.000000	-237407.656250	37693.312500	-199714.343750
4530.000000	-237142.406250	37496.125000	-199646.281250
4540.000000	-237749.609375	37865.933594	-199883.671875
4550.000000	-238092.437500	37496.375000	-200596.062500
4560.000000	-236467.265625	37526.285156	-198940.984375
4570.000000	-236908.484375	37675.367188	-199233.125000
4580.000000	-236709.093750	37470.007812	-199239.093750
4590.000000	-236917.062500	37385.253906	-199531.812500
