# Time(ps) Density(g/cm³) Box_X(nm) Box_Y(nm) Box_Z(nm)
1.900000000000000000e+03	1.000911553585476677e+00	5.477974319458007812e+01	5.477974319458007812e+01	5.477974319458007812e+01
1.910000000000000000e+03	1.007012830237147938e+00	5.466888809204101562e+01	5.466888809204101562e+01	5.466888809204101562e+01
1.920000000000000000e+03	1.006891986001393180e+00	5.467107391357421875e+01	5.467107391357421875e+01	5.467107391357421875e+01
1.930000000000000000e+03	1.001941057246140465e+00	5.476097488403320312e+01	5.476097488403320312e+01	5.476097488403320312e+01
1.940000000000000000e+03	1.004609494325594321e+00	5.471244812011718750e+01	5.471244812011718750e+01	5.471244812011718750e+01
1.950000000000000000e+03	1.009018546062375732e+00	5.463264083862304688e+01	5.463264083862304688e+01	5.463264083862304688e+01
1.960000000000000000e+03	1.009053934300402355e+00	5.463199996948242188e+01	5.463199996948242188e+01	5.463199996948242188e+01
1.970000000000000000e+03	1.000190353901020623e+00	5.479290771484375000e+01	5.479290771484375000e+01	5.479290771484375000e+01
1.980000000000000000e+03	9.967805456322027524e-01	5.485531616210937500e+01	5.485531616210937500e+01	5.485531616210937500e+01
1.990000000000000000e+03	9.999822493126705458e-01	5.479670715332031250e+01	5.479670715332031250e+01	5.479670715332031250e+01
2.000000000000000000e+03	1.004853664925124734e+00	5.470801544189453125e+01	5.470801544189453125e+01	5.470801544189453125e+01
2.010000000000000000e+03	1.003555756382042086e+00	5.473159027099609375e+01	5.473159027099609375e+01	5.473159027099609375e+01
2.020000000000000000e+03	9.984057140463526991e-01	5.482553482055664062e+01	5.482553482055664062e+01	5.482553482055664062e+01
2.030000000000000000e+03	1.002823197796185006e+00	5.474491500854492188e+01	5.474491500854492188e+01	5.474491500854492188e+01
2.040000000000000000e+03	9.973708948578646760e-01	5.484449005126953125e+01	5.484449005126953125e+01	5.484449005126953125e+01
2.050000000000000000e+03	1.009952814877339788e+00	5.461578750610351562e+01	5.461578750610351562e+01	5.461578750610351562e+01
2.060000000000000000e+03	1.011979120982728686e+00	5.457931137084960938e+01	5.457931137084960938e+01	5.457931137084960938e+01
2.070000000000000000e+03	1.004821926582548208e+00	5.470859146118164062e+01	5.470859146118164062e+01	5.470859146118164062e+01
2.080000000000000000e+03	1.004471020763981315e+00	5.471496200561523438e+01	5.471496200561523438e+01	5.471496200561523438e+01
2.090000000000000000e+03	1.001732128281692003e+00	5.476478195190429688e+01	5.476478195190429688e+01	5.476478195190429688e+01
2.100000000000000000e+03	1.012625105064210773e+00	5.456770324707031250e+01	5.456770324707031250e+01	5.456770324707031250e+01
2.110000000000000000e+03	1.002460611843037031e+00	5.475151443481445312e+01	5.475151443481445312e+01	5.475151443481445312e+01
2.120000000000000000e+03	9.977656374915142568e-01	5.483725738525390625e+01	5.483725738525390625e+01	5.483725738525390625e+01
2.130000000000000000e+03	1.011084786320106010e+00	5.459539794921875000e+01	5.459539794921875000e+01	5.459539794921875000e+01
2.140000000000000000e+03	1.012196627644515790e+00	5.457540130615234375e+01	5.457540130615234375e+01	5.457540130615234375e+01
2.150000000000000000e+03	1.001565295518728860e+00	5.476782226562500000e+01	5.476782226562500000e+01	5.476782226562500000e+01
2.160000000000000000e+03	1.011417596430146837e+00	5.458940887451171875e+01	5.458940887451171875e+01	5.458940887451171875e+01
2.170000000000000000e+03	1.006174643640640687e+00	5.468406295776367188e+01	5.468406295776367188e+01	5.468406295776367188e+01
2.180000000000000000e+03	1.006522796430906252e+00	5.467775726318359375e+01	5.467775726318359375e+01	5.467775726318359375e+01
2.190000000000000000e+03	1.010094451240757030e+00	5.461323547363281250e+01	5.461323547363281250e+01	5.461323547363281250e+01
2.200000000000000000e+03	9.999735129040157044e-01	5.479686737060546875e+01	5.479686737060546875e+01	5.479686737060546875e+01
2.210000000000000000e+03	1.007854536666640710e+00	5.465366363525390625e+01	5.465366363525390625e+01	5.465366363525390625e+01
2.220000000000000000e+03	1.005734700129068848e+00	5.469203567504882812e+01	5.469203567504882812e+01	5.469203567504882812e+01
2.230000000000000000e+03	9.947696664026747237e-01	5.489225387573242188e+01	5.489225387573242188e+01	5.489225387573242188e+01
2.240000000000000000e+03	9.998064109966193769e-01	5.479991912841796875e+01	5.479991912841796875e+01	5.479991912841796875e+01
2.250000000000000000e+03	9.962842985019247921e-01	5.486442184448242188e+01	5.486442184448242188e+01	5.486442184448242188e+01
2.260000000000000000e+03	9.989465302987976525e-01	5.481563949584960938e+01	5.481563949584960938e+01	5.481563949584960938e+01
